PersonID,Latitude,Longitude,DateTime,LatitudeGrouping,LongitudeGrouping,TimeHour
263,-37.841619,144.939541,2020-04-11 10:15,-136057,521635,2020-04-11 10:00
264,-37.821132,144.964615,2020-04-11 8:09,-136168,521963,2020-04-11 8:00
264,-37.83546,145.004261,2020-04-11 9:18,-136118,521773,2020-04-11 9:00
264,-37.783753,144.951833,2020-04-11 10:27,-136195,521840,2020-04-11 10:00
264,-37.803018,144.971759,2020-04-11 11:36,-136166,521663,2020-04-11 11:00
264,-37.839331,144.942019,2020-04-11 12:45,-136225,521772,2020-04-11 12:00
264,-37.838711,144.94188,2020-04-11 13:54,-136514,522444,2020-04-11 13:00
265,-37.798343,144.960716,2020-04-11 7:19,-136390,522296,2020-04-11 7:00
265,-37.810351,144.93698,2020-04-11 7:38,-136390,522296,2020-04-11 7:00
265,-37.823695,144.906504,2020-04-11 7:57,-136335,521942,2020-04-11 7:00
265,-37.885982,145.082342,2020-04-11 8:16,-136208,522015,2020-04-11 8:00
266,-37.840885,144.926946,2020-04-11 7:49,-136123,521942,2020-04-11 7:00
266,-37.824406,144.989831,2020-04-11 8:39,-136390,522296,2020-04-11 8:00
266,-37.840041,144.936677,2020-04-11 9:29,-136230,521782,2020-04-11 9:00
266,-37.867555,144.976864,2020-04-11 10:19,-136222,521791,2020-04-11 10:00
266,-37.867555,144.976864,2020-04-11 11:09,-136075,521858,2020-04-11 11:00
266,-37.83546,145.004261,2020-04-11 11:59,-136335,521942,2020-04-11 11:00
266,-37.846138,144.991808,2020-04-11 12:49,-136208,522015,2020-04-11 12:00
266,-37.842836,144.961897,2020-04-11 13:39,-136050,521592,2020-04-11 13:00
267,-37.823695,144.906504,2020-04-11 7:44,-136235,521862,2020-04-11 7:00
267,-37.830296,144.973453,2020-04-11 8:28,-136132,521925,2020-04-11 8:00
267,-37.810351,144.93698,2020-04-11 9:12,-136514,522444,2020-04-11 9:00
267,-37.846138,144.991808,2020-04-11 9:57,-136324,521916,2020-04-11 9:00
267,-37.885982,145.082342,2020-04-11 10:41,-136324,521916,2020-04-11 10:00
268,-37.83546,145.004261,2020-04-11 8:34,-136324,521916,2020-04-11 8:00
268,-37.83546,145.004261,2020-04-11 10:08,-136230,521782,2020-04-11 10:00
268,-37.867555,144.976864,2020-04-11 11:42,-136188,521904,2020-04-11 11:00
268,-37.846138,144.991808,2020-04-11 13:16,-136140,521974,2020-04-11 13:00
268,-37.830296,144.973453,2020-04-11 14:51,-136075,521858,2020-04-11 14:00
269,-37.839331,144.942019,2020-04-11 7:21,-136514,522444,2020-04-11 7:00
269,-37.920419,145.123584,2020-04-11 7:42,-136075,521858,2020-04-11 7:00
269,-37.807062,144.957074,2020-04-11 8:03,-136140,521974,2020-04-11 8:00
269,-37.840885,144.926946,2020-04-11 8:24,-136166,521663,2020-04-11 8:00
269,-37.829811,144.973556,2020-04-11 8:45,-136514,522444,2020-04-11 8:00
269,-37.830296,144.973453,2020-04-11 9:06,-136166,521663,2020-04-11 9:00
269,-37.816634,144.993007,2020-04-11 9:27,-136190,521904,2020-04-11 9:00
269,-37.885982,145.082342,2020-04-11 9:48,-136057,521635,2020-04-11 9:00
269,-37.810351,144.93698,2020-04-11 10:09,-136075,521858,2020-04-11 10:00
270,-37.823695,144.906504,2020-04-11 7:17,-136050,521592,2020-04-11 7:00
270,-37.838711,144.94188,2020-04-11 7:35,-136168,521963,2020-04-11 7:00
270,-37.846138,144.991808,2020-04-11 7:53,-136324,521916,2020-04-11 7:00
270,-37.783753,144.951833,2020-04-11 8:11,-136390,522296,2020-04-11 8:00
270,-37.839331,144.942019,2020-04-11 8:28,-136190,521904,2020-04-11 8:00
271,-37.803018,144.971759,2020-04-11 7:16,-136235,521862,2020-04-11 7:00
271,-37.807062,144.957074,2020-04-11 7:32,-136075,521858,2020-04-11 7:00
271,-37.839331,144.942019,2020-04-11 7:48,-136247,521970,2020-04-11 7:00
271,-37.957262,145.052534,2020-04-11 8:04,-136230,521782,2020-04-11 8:00
271,-37.957262,145.052534,2020-04-11 8:20,-136132,521925,2020-04-11 8:00
271,-37.811778,144.98404,2020-04-11 8:36,-136220,521790,2020-04-11 8:00
271,-37.831744,144.9558,2020-04-11 8:53,-136228,521737,2020-04-11 8:00
271,-37.842836,144.961897,2020-04-11 9:09,-136123,521942,2020-04-11 9:00
272,-37.831744,144.9558,2020-04-11 7:56,-136390,522296,2020-04-11 7:00
272,-37.798343,144.960716,2020-04-11 8:52,-136195,521840,2020-04-11 8:00
272,-37.811778,144.98404,2020-04-11 9:48,-136335,521942,2020-04-11 9:00
272,-37.807062,144.957074,2020-04-11 10:45,-136230,521782,2020-04-11 10:00
272,-37.840885,144.926946,2020-04-11 11:41,-136195,521840,2020-04-11 11:00
272,-37.791539,144.886764,2020-04-11 12:37,-136247,521970,2020-04-11 12:00
272,-37.791539,144.886764,2020-04-11 13:33,-136514,522444,2020-04-11 13:00
272,-37.867555,144.976864,2020-04-11 14:29,-136106,521845,2020-04-11 14:00
272,-37.807062,144.957074,2020-04-11 15:26,-136118,521773,2020-04-11 15:00
273,-37.840041,144.936677,2020-04-11 15:34,-136247,521970,2020-04-11 15:00
274,-37.957262,145.052534,2020-04-11 12:14,-136271,521564,2020-04-11 12:00
274,-37.824406,144.989831,2020-04-11 17:29,-136195,521840,2020-04-11 17:00
275,-37.823695,144.906504,2020-04-11 9:09,-136057,521635,2020-04-11 9:00
275,-37.831744,144.9558,2020-04-11 11:18,-136188,521904,2020-04-11 11:00
275,-37.798343,144.960716,2020-04-11 13:27,-136647,522189,2020-04-11 13:00
275,-37.810351,144.93698,2020-04-11 15:37,-136225,521772,2020-04-11 15:00
276,-37.821132,144.964615,2020-04-11 7:26,-136190,521904,2020-04-11 7:00
276,-37.870704,144.983914,2020-04-11 7:52,-136247,521970,2020-04-11 7:00
276,-37.842836,144.961897,2020-04-11 8:18,-136195,521840,2020-04-11 8:00
276,-37.807062,144.957074,2020-04-11 8:44,-136190,521904,2020-04-11 8:00
276,-37.839331,144.942019,2020-04-11 9:10,-136118,521773,2020-04-11 9:00
276,-37.846138,144.991808,2020-04-11 9:36,-136118,521773,2020-04-11 9:00
277,-37.803018,144.971759,2020-04-11 8:04,-136235,521862,2020-04-11 8:00
277,-37.83546,145.004261,2020-04-11 9:09,-136132,521925,2020-04-11 9:00
278,-37.811778,144.98404,2020-04-11 9:22,-136335,521942,2020-04-11 9:00
278,-37.814413,144.979425,2020-04-11 11:44,-136195,521840,2020-04-11 11:00
279,-37.816634,144.993007,2020-04-11 7:31,-136228,521737,2020-04-11 7:00
279,-37.920419,145.123584,2020-04-11 8:02,-136057,521635,2020-04-11 8:00
279,-37.840041,144.936677,2020-04-11 8:34,-136168,521963,2020-04-11 8:00
279,-37.83546,145.004261,2020-04-11 9:05,-136050,521592,2020-04-11 9:00
279,-37.807062,144.957074,2020-04-11 9:37,-136022,521826,2020-04-11 9:00
279,-37.793484,144.898659,2020-04-11 10:08,-136106,521845,2020-04-11 10:00
279,-37.852894,144.87908,2020-04-11 10:40,-136106,521845,2020-04-11 10:00
279,-37.831744,144.9558,2020-04-11 11:11,-136247,521970,2020-04-11 11:00
279,-37.811778,144.98404,2020-04-11 11:43,-136235,521862,2020-04-11 11:00
279,-37.867555,144.976864,2020-04-11 12:14,-136225,521772,2020-04-11 12:00
280,-37.839331,144.942019,2020-04-11 7:35,-136123,521942,2020-04-11 7:00
280,-37.83546,145.004261,2020-04-11 8:10,-136235,521862,2020-04-11 8:00
280,-37.793484,144.898659,2020-04-11 8:45,-136222,521791,2020-04-11 8:00
280,-37.821132,144.964615,2020-04-11 9:20,-136514,522444,2020-04-11 9:00
280,-37.816634,144.993007,2020-04-11 9:55,-136390,522296,2020-04-11 9:00
280,-37.867555,144.976864,2020-04-11 10:30,-136208,522015,2020-04-11 10:00
280,-37.885982,145.082342,2020-04-11 11:05,-136168,521963,2020-04-11 11:00
281,-37.823695,144.906504,2020-04-11 8:09,-136230,521782,2020-04-11 8:00
281,-37.841619,144.939541,2020-04-11 9:18,-136190,521904,2020-04-11 9:00
281,-37.867555,144.976864,2020-04-11 10:27,-136247,521970,2020-04-11 10:00
281,-37.830296,144.973453,2020-04-11 11:36,-136157,521872,2020-04-11 11:00
281,-37.798343,144.960716,2020-04-11 12:45,-136123,521942,2020-04-11 12:00
281,-37.920419,145.123584,2020-04-11 13:55,-136140,521974,2020-04-11 13:00
281,-37.798343,144.960716,2020-04-11 15:04,-136220,521790,2020-04-11 15:00
282,-37.840041,144.936677,2020-04-11 7:37,-136166,521663,2020-04-11 7:00
282,-37.803018,144.971759,2020-04-11 8:15,-136075,521858,2020-04-11 8:00
282,-37.783753,144.951833,2020-04-11 8:53,-136271,521564,2020-04-11 8:00
282,-37.798343,144.960716,2020-04-11 9:31,-136647,522189,2020-04-11 9:00
283,-37.791539,144.886764,2020-04-11 9:11,-136157,521872,2020-04-11 9:00
283,-37.846138,144.991808,2020-04-11 11:23,-136222,521791,2020-04-11 11:00
283,-37.830296,144.973453,2020-04-11 13:34,-136123,521942,2020-04-11 13:00
283,-37.811778,144.98404,2020-04-11 15:46,-136235,521862,2020-04-11 15:00
283,-37.803018,144.971759,2020-04-11 17:57,-136514,522444,2020-04-11 17:00
284,-37.814413,144.979425,2020-04-11 8:16,-136220,521790,2020-04-11 8:00
284,-37.846138,144.991808,2020-04-11 9:33,-136075,521858,2020-04-11 9:00
284,-37.829811,144.973556,2020-04-11 10:50,-136157,521872,2020-04-11 10:00
284,-37.823695,144.906504,2020-04-11 12:07,-136228,521737,2020-04-11 12:00
284,-37.831744,144.9558,2020-04-11 13:23,-136230,521782,2020-04-11 13:00
284,-37.793484,144.898659,2020-04-11 14:40,-136091,521898,2020-04-11 14:00
285,-37.846138,144.991808,2020-04-11 7:06,-136247,521970,2020-04-11 7:00
285,-37.957262,145.052534,2020-04-11 7:13,-136140,521974,2020-04-11 7:00
285,-37.840885,144.926946,2020-04-11 7:20,-136228,521737,2020-04-11 7:00
285,-37.830296,144.973453,2020-04-11 7:26,-136022,521826,2020-04-11 7:00
285,-37.839331,144.942019,2020-04-11 7:33,-136228,521737,2020-04-11 7:00
285,-37.885982,145.082342,2020-04-11 7:40,-136091,521898,2020-04-11 7:00
285,-37.824406,144.989831,2020-04-11 7:46,-136324,521916,2020-04-11 7:00
285,-37.821132,144.964615,2020-04-11 7:53,-136106,521845,2020-04-11 7:00
285,-37.867555,144.976864,2020-04-11 8:00,-136235,521862,2020-04-11 8:00
286,-37.840885,144.926946,2020-04-11 10:22,-136324,521916,2020-04-11 10:00
286,-37.823695,144.906504,2020-04-11 13:45,-136091,521898,2020-04-11 13:00
286,-37.830296,144.973453,2020-04-11 17:08,-136132,521925,2020-04-11 17:00
287,-37.807062,144.957074,2020-04-11 7:30,-136022,521826,2020-04-11 7:00
288,-37.821132,144.964615,2020-04-11 7:08,-136228,521737,2020-04-11 7:00
288,-37.831744,144.9558,2020-04-11 7:17,-136271,521564,2020-04-11 7:00
288,-37.846138,144.991808,2020-04-11 7:26,-136230,521782,2020-04-11 7:00
288,-37.791539,144.886764,2020-04-11 7:35,-136157,521872,2020-04-11 7:00
289,-37.830296,144.973453,2020-04-11 7:04,-136057,521635,2020-04-11 7:00
289,-37.811778,144.98404,2020-04-11 7:08,-136390,522296,2020-04-11 7:00
289,-37.824406,144.989831,2020-04-11 7:12,-136091,521898,2020-04-11 7:00
289,-37.867555,144.976864,2020-04-11 7:16,-136195,521840,2020-04-11 7:00
290,-37.783753,144.951833,2020-04-11 8:24,-136057,521635,2020-04-11 8:00
290,-37.867555,144.976864,2020-04-11 9:49,-136132,521925,2020-04-11 9:00
290,-37.807062,144.957074,2020-04-11 11:14,-136324,521916,2020-04-11 11:00
290,-37.821132,144.964615,2020-04-11 12:39,-136106,521845,2020-04-11 12:00
290,-37.791539,144.886764,2020-04-11 14:04,-136190,521904,2020-04-11 14:00
290,-37.816634,144.993007,2020-04-11 15:28,-136222,521791,2020-04-11 15:00
290,-37.807062,144.957074,2020-04-11 16:53,-136106,521845,2020-04-11 16:00
291,-37.842836,144.961897,2020-04-11 16:06,-136118,521773,2020-04-11 16:00
292,-37.839331,144.942019,2020-04-11 7:27,-136022,521826,2020-04-11 7:00
292,-37.839331,144.942019,2020-04-11 7:54,-136123,521942,2020-04-11 7:00
292,-37.831744,144.9558,2020-04-11 8:21,-136057,521635,2020-04-11 8:00
292,-37.840041,144.936677,2020-04-11 8:48,-136118,521773,2020-04-11 8:00
292,-37.803018,144.971759,2020-04-11 9:15,-136106,521845,2020-04-11 9:00
292,-37.810351,144.93698,2020-04-11 9:43,-136324,521916,2020-04-11 9:00
292,-37.870704,144.983914,2020-04-11 10:10,-136230,521782,2020-04-11 10:00
292,-37.842836,144.961897,2020-04-11 10:37,-136166,521663,2020-04-11 10:00
293,-37.867555,144.976864,2020-04-11 9:01,-136168,521963,2020-04-11 9:00
293,-37.783753,144.951833,2020-04-11 11:03,-136123,521942,2020-04-11 11:00
293,-37.821132,144.964615,2020-04-11 13:05,-136324,521916,2020-04-11 13:00
293,-37.840885,144.926946,2020-04-11 15:07,-136140,521974,2020-04-11 15:00
294,-37.838711,144.94188,2020-04-11 7:25,-136220,521790,2020-04-11 7:00
294,-37.831744,144.9558,2020-04-11 7:51,-136195,521840,2020-04-11 7:00
294,-37.885982,145.082342,2020-04-11 8:16,-136168,521963,2020-04-11 8:00
294,-37.838711,144.94188,2020-04-11 8:42,-136230,521782,2020-04-11 8:00
294,-37.867555,144.976864,2020-04-11 9:08,-136022,521826,2020-04-11 9:00
294,-37.839331,144.942019,2020-04-11 9:33,-136230,521782,2020-04-11 9:00
294,-37.852894,144.87908,2020-04-11 9:59,-136335,521942,2020-04-11 9:00
294,-37.821132,144.964615,2020-04-11 10:25,-136166,521663,2020-04-11 10:00
295,-37.824406,144.989831,2020-04-11 10:23,-136335,521942,2020-04-11 10:00
295,-37.867555,144.976864,2020-04-11 13:47,-136050,521592,2020-04-11 13:00
295,-37.829811,144.973556,2020-04-11 17:11,-136335,521942,2020-04-11 17:00
296,-37.821132,144.964615,2020-04-11 7:11,-136168,521963,2020-04-11 7:00
296,-37.957262,145.052534,2020-04-11 7:23,-136091,521898,2020-04-11 7:00
296,-37.823695,144.906504,2020-04-11 7:35,-136390,522296,2020-04-11 7:00
296,-37.846138,144.991808,2020-04-11 7:47,-136188,521904,2020-04-11 7:00
296,-37.83546,145.004261,2020-04-11 7:59,-136057,521635,2020-04-11 7:00
296,-37.816634,144.993007,2020-04-11 8:11,-136188,521904,2020-04-11 8:00
296,-37.814413,144.979425,2020-04-11 8:23,-136123,521942,2020-04-11 8:00
297,-37.803018,144.971759,2020-04-11 8:56,-136230,521782,2020-04-11 8:00
297,-37.810351,144.93698,2020-04-11 10:51,-136057,521635,2020-04-11 10:00
297,-37.846138,144.991808,2020-04-11 12:47,-136247,521970,2020-04-11 12:00
297,-37.791539,144.886764,2020-04-11 14:43,-136335,521942,2020-04-11 14:00
297,-37.840041,144.936677,2020-04-11 16:39,-136222,521791,2020-04-11 16:00
298,-37.830296,144.973453,2020-04-11 8:56,-136225,521772,2020-04-11 8:00
298,-37.823695,144.906504,2020-04-11 10:52,-136324,521916,2020-04-11 10:00
298,-37.839331,144.942019,2020-04-11 12:49,-136228,521737,2020-04-11 12:00
298,-37.920419,145.123584,2020-04-11 14:45,-136324,521916,2020-04-11 14:00
298,-37.83546,145.004261,2020-04-11 16:42,-136514,522444,2020-04-11 16:00
299,-37.957262,145.052534,2020-04-11 7:32,-136123,521942,2020-04-11 7:00
299,-37.810351,144.93698,2020-04-11 8:04,-136335,521942,2020-04-11 8:00
299,-37.821132,144.964615,2020-04-11 8:36,-136022,521826,2020-04-11 8:00
299,-37.791539,144.886764,2020-04-11 9:08,-136132,521925,2020-04-11 9:00
299,-37.852894,144.87908,2020-04-11 9:41,-136075,521858,2020-04-11 9:00
300,-37.920419,145.123584,2020-04-11 7:26,-136230,521782,2020-04-11 7:00
300,-37.839331,144.942019,2020-04-11 7:52,-136324,521916,2020-04-11 7:00
300,-37.831744,144.9558,2020-04-11 8:18,-136157,521872,2020-04-11 8:00
300,-37.829811,144.973556,2020-04-11 8:45,-136188,521904,2020-04-11 8:00
300,-37.841619,144.939541,2020-04-11 9:11,-136050,521592,2020-04-11 9:00
300,-37.821132,144.964615,2020-04-11 9:37,-136075,521858,2020-04-11 9:00
301,-37.885982,145.082342,2020-04-11 7:54,-136091,521898,2020-04-11 7:00
301,-37.957262,145.052534,2020-04-11 8:49,-136271,521564,2020-04-11 8:00
301,-37.810351,144.93698,2020-04-11 9:44,-136140,521974,2020-04-11 9:00
301,-37.823695,144.906504,2020-04-11 10:39,-136271,521564,2020-04-11 10:00
301,-37.83546,145.004261,2020-04-11 11:34,-136050,521592,2020-04-11 11:00
302,-37.842836,144.961897,2020-04-11 8:00,-136166,521663,2020-04-11 8:00
302,-37.824406,144.989831,2020-04-11 9:01,-136228,521737,2020-04-11 9:00
302,-37.885982,145.082342,2020-04-11 10:02,-136647,522189,2020-04-11 10:00
302,-37.840885,144.926946,2020-04-11 11:03,-136106,521845,2020-04-11 11:00
302,-37.846138,144.991808,2020-04-11 12:03,-136132,521925,2020-04-11 12:00
302,-37.83546,145.004261,2020-04-11 13:04,-136514,522444,2020-04-11 13:00
303,-37.824406,144.989831,2020-04-11 8:22,-136157,521872,2020-04-11 8:00
303,-37.846138,144.991808,2020-04-11 9:44,-136222,521791,2020-04-11 9:00
303,-37.821132,144.964615,2020-04-11 11:06,-136647,522189,2020-04-11 11:00
303,-37.838711,144.94188,2020-04-11 12:29,-136123,521942,2020-04-11 12:00
303,-37.793484,144.898659,2020-04-11 13:51,-136208,522015,2020-04-11 13:00
303,-37.791539,144.886764,2020-04-11 15:13,-136123,521942,2020-04-11 15:00
303,-37.846138,144.991808,2020-04-11 16:36,-136190,521904,2020-04-11 16:00
304,-37.814413,144.979425,2020-04-11 8:35,-136335,521942,2020-04-11 8:00
304,-37.816634,144.993007,2020-04-11 10:10,-136208,522015,2020-04-11 10:00
305,-37.811778,144.98404,2020-04-11 7:27,-136166,521663,2020-04-11 7:00
305,-37.829811,144.973556,2020-04-11 7:54,-136514,522444,2020-04-11 7:00
305,-37.841619,144.939541,2020-04-11 8:21,-136075,521858,2020-04-11 8:00
305,-37.852894,144.87908,2020-04-11 8:48,-136157,521872,2020-04-11 8:00
305,-37.838711,144.94188,2020-04-11 9:16,-136057,521635,2020-04-11 9:00
305,-37.885982,145.082342,2020-04-11 9:43,-136190,521904,2020-04-11 9:00
306,-37.920419,145.123584,2020-04-11 8:14,-136230,521782,2020-04-11 8:00
306,-37.867555,144.976864,2020-04-11 9:28,-136514,522444,2020-04-11 9:00
306,-37.811778,144.98404,2020-04-11 10:43,-136057,521635,2020-04-11 10:00
306,-37.831744,144.9558,2020-04-11 11:57,-136222,521791,2020-04-11 11:00
306,-37.829811,144.973556,2020-04-11 13:12,-136118,521773,2020-04-11 13:00
307,-37.839331,144.942019,2020-04-11 7:33,-136228,521737,2020-04-11 7:00
307,-37.814413,144.979425,2020-04-11 8:06,-136157,521872,2020-04-11 8:00
307,-37.793484,144.898659,2020-04-11 8:40,-136022,521826,2020-04-11 8:00
307,-37.816634,144.993007,2020-04-11 9:13,-136057,521635,2020-04-11 9:00
307,-37.846138,144.991808,2020-04-11 9:46,-136324,521916,2020-04-11 9:00
307,-37.821132,144.964615,2020-04-11 10:20,-136247,521970,2020-04-11 10:00
307,-37.870704,144.983914,2020-04-11 10:53,-136190,521904,2020-04-11 10:00
308,-37.821132,144.964615,2020-04-11 8:06,-136324,521916,2020-04-11 8:00
308,-37.783753,144.951833,2020-04-11 9:13,-136390,522296,2020-04-11 9:00
308,-37.841619,144.939541,2020-04-11 10:20,-136118,521773,2020-04-11 10:00
308,-37.814413,144.979425,2020-04-11 11:27,-136335,521942,2020-04-11 11:00
308,-37.957262,145.052534,2020-04-11 12:34,-136188,521904,2020-04-11 12:00
308,-37.807062,144.957074,2020-04-11 13:41,-136132,521925,2020-04-11 13:00
308,-37.829811,144.973556,2020-04-11 14:48,-136271,521564,2020-04-11 14:00
308,-37.852894,144.87908,2020-04-11 15:55,-136647,522189,2020-04-11 15:00
309,-37.793484,144.898659,2020-04-11 9:55,-136228,521737,2020-04-11 9:00
310,-37.840041,144.936677,2020-04-11 9:18,-136057,521635,2020-04-11 9:00
310,-37.793484,144.898659,2020-04-11 11:37,-136123,521942,2020-04-11 11:00
310,-37.810351,144.93698,2020-04-11 13:56,-136225,521772,2020-04-11 13:00
310,-37.816634,144.993007,2020-04-11 16:15,-136220,521790,2020-04-11 16:00
310,-37.807062,144.957074,2020-04-11 18:34,-136091,521898,2020-04-11 18:00
311,-37.852894,144.87908,2020-04-11 9:44,-136157,521872,2020-04-11 9:00
311,-37.814413,144.979425,2020-04-11 12:28,-136647,522189,2020-04-11 12:00
311,-37.870704,144.983914,2020-04-11 15:13,-136195,521840,2020-04-11 15:00
311,-37.957262,145.052534,2020-04-11 17:57,-136222,521791,2020-04-11 17:00
312,-37.830296,144.973453,2020-04-11 17:51,-136271,521564,2020-04-11 17:00
313,-37.957262,145.052534,2020-04-11 8:43,-136225,521772,2020-04-11 8:00
313,-37.830296,144.973453,2020-04-11 10:26,-136057,521635,2020-04-11 10:00
313,-37.783753,144.951833,2020-04-11 12:09,-136390,522296,2020-04-11 12:00
313,-37.791539,144.886764,2020-04-11 13:52,-136188,521904,2020-04-11 13:00
313,-37.885982,145.082342,2020-04-11 15:35,-136075,521858,2020-04-11 15:00
313,-37.816634,144.993007,2020-04-11 17:19,-136123,521942,2020-04-11 17:00
314,-37.783753,144.951833,2020-04-11 8:16,-136168,521963,2020-04-11 8:00
314,-37.821132,144.964615,2020-04-11 9:32,-136022,521826,2020-04-11 9:00
314,-37.823695,144.906504,2020-04-11 10:49,-136195,521840,2020-04-11 10:00
314,-37.783753,144.951833,2020-04-11 12:05,-136235,521862,2020-04-11 12:00
314,-37.783753,144.951833,2020-04-11 13:22,-136166,521663,2020-04-11 13:00
315,-37.840041,144.936677,2020-04-11 10:15,-136195,521840,2020-04-11 10:00
315,-37.807062,144.957074,2020-04-11 13:30,-136235,521862,2020-04-11 13:00
316,-37.783753,144.951833,2020-04-11 11:24,-136647,522189,2020-04-11 11:00
316,-37.885982,145.082342,2020-04-11 15:48,-136057,521635,2020-04-11 15:00
317,-37.821132,144.964615,2020-04-11 10:01,-136271,521564,2020-04-11 10:00
318,-37.831744,144.9558,2020-04-11 8:29,-136050,521592,2020-04-11 8:00
318,-37.840885,144.926946,2020-04-11 9:59,-136324,521916,2020-04-11 9:00
318,-37.814413,144.979425,2020-04-11 11:28,-136050,521592,2020-04-11 11:00
318,-37.846138,144.991808,2020-04-11 12:58,-136190,521904,2020-04-11 12:00
318,-37.838711,144.94188,2020-04-11 14:28,-136220,521790,2020-04-11 14:00
319,-37.870704,144.983914,2020-04-11 7:40,-136271,521564,2020-04-11 7:00
319,-37.783753,144.951833,2020-04-11 8:20,-136166,521663,2020-04-11 8:00
319,-37.823695,144.906504,2020-04-11 9:01,-136335,521942,2020-04-11 9:00
319,-37.829811,144.973556,2020-04-11 9:41,-136140,521974,2020-04-11 9:00
319,-37.783753,144.951833,2020-04-11 10:22,-136228,521737,2020-04-11 10:00
319,-37.920419,145.123584,2020-04-11 11:02,-136075,521858,2020-04-11 11:00
319,-37.842836,144.961897,2020-04-11 11:43,-136228,521737,2020-04-11 11:00
319,-37.852894,144.87908,2020-04-11 12:23,-136132,521925,2020-04-11 12:00
320,-37.791539,144.886764,2020-04-11 7:16,-136222,521791,2020-04-11 7:00
320,-37.840041,144.936677,2020-04-11 7:32,-136222,521791,2020-04-11 7:00
320,-37.957262,145.052534,2020-04-11 7:48,-136230,521782,2020-04-11 7:00
320,-37.852894,144.87908,2020-04-11 8:04,-136050,521592,2020-04-11 8:00
320,-37.852894,144.87908,2020-04-11 8:21,-136222,521791,2020-04-11 8:00
320,-37.870704,144.983914,2020-04-11 8:37,-136230,521782,2020-04-11 8:00
320,-37.840041,144.936677,2020-04-11 8:53,-136208,522015,2020-04-11 8:00
321,-37.83546,145.004261,2020-04-11 9:19,-136208,522015,2020-04-11 9:00
321,-37.791539,144.886764,2020-04-11 11:38,-136106,521845,2020-04-11 11:00
321,-37.821132,144.964615,2020-04-11 13:57,-136228,521737,2020-04-11 13:00
321,-37.791539,144.886764,2020-04-11 16:16,-136168,521963,2020-04-11 16:00
321,-37.957262,145.052534,2020-04-11 18:35,-136335,521942,2020-04-11 18:00
322,-37.841619,144.939541,2020-04-11 9:12,-136647,522189,2020-04-11 9:00
322,-37.842836,144.961897,2020-04-11 11:24,-136195,521840,2020-04-11 11:00
322,-37.816634,144.993007,2020-04-11 13:36,-136514,522444,2020-04-11 13:00
322,-37.783753,144.951833,2020-04-11 15:48,-136106,521845,2020-04-11 15:00
323,-37.838711,144.94188,2020-04-11 7:20,-136271,521564,2020-04-11 7:00
323,-37.846138,144.991808,2020-04-11 7:40,-136091,521898,2020-04-11 7:00
323,-37.885982,145.082342,2020-04-11 8:00,-136166,521663,2020-04-11 8:00
324,-37.885982,145.082342,2020-04-11 7:48,-136222,521791,2020-04-11 7:00
324,-37.824406,144.989831,2020-04-11 8:37,-136271,521564,2020-04-11 8:00
324,-37.831744,144.9558,2020-04-11 9:26,-136195,521840,2020-04-11 9:00
324,-37.783753,144.951833,2020-04-11 10:15,-136247,521970,2020-04-11 10:00
324,-37.807062,144.957074,2020-04-11 11:04,-136123,521942,2020-04-11 11:00
324,-37.811778,144.98404,2020-04-11 11:53,-136390,522296,2020-04-11 11:00
325,-37.791539,144.886764,2020-04-11 12:17,-136647,522189,2020-04-11 12:00
326,-37.816634,144.993007,2020-04-11 8:46,-136235,521862,2020-04-11 8:00
326,-37.870704,144.983914,2020-04-11 10:32,-136188,521904,2020-04-11 10:00
326,-37.957262,145.052534,2020-04-11 12:18,-136123,521942,2020-04-11 12:00
326,-37.811778,144.98404,2020-04-11 14:04,-136225,521772,2020-04-11 14:00
326,-37.83546,145.004261,2020-04-11 15:50,-136271,521564,2020-04-11 15:00
326,-37.885982,145.082342,2020-04-11 17:36,-136050,521592,2020-04-11 17:00
327,-37.840885,144.926946,2020-04-11 7:03,-136195,521840,2020-04-11 7:00
327,-37.829811,144.973556,2020-04-11 7:07,-136390,522296,2020-04-11 7:00
327,-37.830296,144.973453,2020-04-11 7:10,-136220,521790,2020-04-11 7:00
327,-37.823695,144.906504,2020-04-11 7:14,-136390,522296,2020-04-11 7:00
327,-37.831744,144.9558,2020-04-11 7:17,-136057,521635,2020-04-11 7:00
327,-37.810351,144.93698,2020-04-11 7:21,-136075,521858,2020-04-11 7:00
328,-37.793484,144.898659,2020-04-11 8:59,-136075,521858,2020-04-11 8:00
328,-37.840885,144.926946,2020-04-11 10:59,-136247,521970,2020-04-11 10:00
328,-37.842836,144.961897,2020-04-11 12:59,-136118,521773,2020-04-11 12:00
328,-37.814413,144.979425,2020-04-11 14:59,-136157,521872,2020-04-11 14:00
328,-37.829811,144.973556,2020-04-11 16:59,-136140,521974,2020-04-11 16:00
329,-37.840041,144.936677,2020-04-11 9:21,-136195,521840,2020-04-11 9:00
329,-37.920419,145.123584,2020-04-11 11:42,-136132,521925,2020-04-11 11:00
329,-37.791539,144.886764,2020-04-11 14:04,-136118,521773,2020-04-11 14:00
329,-37.840041,144.936677,2020-04-11 16:25,-136190,521904,2020-04-11 16:00
330,-37.841619,144.939541,2020-04-11 9:05,-136140,521974,2020-04-11 9:00
330,-37.791539,144.886764,2020-04-11 11:11,-136514,522444,2020-04-11 11:00
330,-37.846138,144.991808,2020-04-11 13:16,-136188,521904,2020-04-11 13:00
